Year,Month,WeekNum,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2001,7,1.0,0.204402515723,43.3314465409,71.8018867925,45.4905660377,57.7578616352,0.00157232704403
2001,7,2.0,0.00165745856354,43.1533149171,71.9254143646,62.0497237569,72.1160220994,0.0185082872928
2001,7,3.0,0.0,43.6103064067,60.3203342618,43.9247910864,50.6211699164,0.0760445682451
2001,7,4.0,0.0,44.1532212885,63.3865546218,44.2521008403,52.4201680672,0.0647058823529
2001,8,1.0,0.0,44.5614420063,67.3228840125,46.7586206897,55.5297805643,0.0122257053292
2001,8,2.0,0.0,44.7425414365,81.6408839779,54.9143646409,66.4475138122,0.00138121546961
2001,8,3.0,0.0,44.9208791209,61.3351648352,44.2032967033,51.717032967,0.205769230769
2001,8,4.0,0.0,46.2986338798,69.5928961749,47.3278688525,56.4617486339,0.0109289617486
2001,9,1.0,0.0,46.4653968254,57.4507936508,40.2698412698,47.5238095238,0.0228571428571
2001,9,2.0,0.0,46.6189944134,73.187150838,48.5474860335,58.1145251397,0.00448179271709
2001,9,3.0,0.0,46.5180555556,64.85,44.1444444444,52.5694444444,0.00916666666667
2001,9,4.0,0.0,46.9725806452,60.2580645161,40.3419354839,48.0261290323,0.122549019608
2002,1,1.0,16.7906148867,36.7129449838,36.4110032362,28.5631067961,32.2006472492,0.730420711974
2002,1,2.0,17.1699438202,41.8337078652,35.3314606742,25.0168539326,29.1685393258,0.233146067416
2002,1,3.0,18.7814492754,43.8704347826,28.3043478261,19.431884058,23.6028985507,0.496811594203
2002,1,4.0,24.0179271709,49.1854341737,28.2072829132,18.4117647059,22.781512605,0.608403361345
2002,10,1.0,0.00536858974359,0.810897435897,50.1145833333,33.2003205128,39.8605769231,0.0399358460305
2002,10,2.0,0.0,0.764772727273,54.1931818182,36.7840909091,43.7840909091,0.0147727272727
2002,11,1.0,0.609026128266,4.90102929533,44.2802850356,32.1892319873,37.0545526524,0.17619047619
2002,11,2.0,0.286363636364,2.07272727273,37.4318181818,31.625,33.8522727273,0.520454545455
2002,12,1.0,3.80721262209,12.2951164538,33.7302779865,25.6220886551,29.1209616829,0.376183320811
2002,12,2.0,0.782417582418,7.51538461538,36.4065934066,27.4065934066,31.0,0.0472527472527
2002,2,1.0,26.4565359477,51.6774509804,33.6503267974,22.8202614379,27.6503267974,0.320261437908
2002,2,2.0,29.2605714286,54.9528571429,37.82,20.9057142857,27.9571428571,0.136857142857
2002,2,3.0,30.2193820225,56.0516853933,39.7865168539,27.0674157303,32.643258427,0.412921348315
2002,2,4.0,30.6928571429,58.4013392857,33.9598214286,15.1964285714,22.6830357143,0.05625
2002,3,1.0,31.0051118211,58.6003194888,37.2268370607,19.3514376997,26.6357827476,0.113099041534
2002,3,2.0,33.3794444444,61.3488888889,32.3416666667,21.6888888889,26.1111111111,0.611944444444
2002,3,3.0,37.2383333333,65.6466666667,34.6666666667,19.7777777778,26.1361111111,0.39
2002,3,4.0,38.8311977716,67.8676880223,40.8774373259,27.2256267409,32.4902506964,0.144568245125
2002,4,1.0,38.899044586,68.5964968153,47.9617834395,28.2484076433,36.2324840764,0.0955414012739
2002,4,2.0,37.6638888889,70.6111111111,44.3694444444,30.3611111111,35.8527777778,0.54
2002,4,3.0,36.5083333333,73.8583333333,43.3777777778,26.5333333333,32.9861111111,0.113333333333
2002,4,4.0,35.446031746,74.5111111111,51.4761904762,29.2857142857,38.5936507937,0.0736507936508
2002,5,1.0,32.7133333333,75.1003174603,42.2603174603,25.9746031746,32.853968254,0.171111111111
2002,5,2.0,31.6733333333,76.1563888889,51.8222222222,29.7,38.9305555556,0.0652777777778
2002,5,3.0,27.4305555556,76.9302777778,50.825,33.925,40.65,0.1425
2002,5,4.0,22.4337047354,78.1125348189,57.356545961,37.5153203343,45.7994428969,0.122841225627
2002,6,1.0,16.5031847134,78.8277070064,55.1560509554,35.6878980892,44.101910828,0.0777070063694
2002,6,2.0,12.0036111111,79.4408333333,66.1527777778,41.7472222222,52.5944444444,0.0480555555556
2002,6,3.0,6.52944444444,79.9961111111,62.0916666667,41.525,50.7444444444,0.0858333333333
2002,6,4.0,3.55080385852,80.9620578778,64.4662379421,44.536977492,53.7266881029,0.217041800643
2002,7,1.0,1.90941558442,82.2324675325,62.6298701299,39.4805194805,50.025974026,0.0685064935065
2002,7,2.0,0.89111747851,82.9951289398,75.6532951289,49.9598853868,62.0773638968,0.0126074498567
2002,7,3.0,0.268571428571,82.696,75.0142857143,50.6828571429,61.4371428571,0.004
2002,7,4.0,0.00482954545455,82.803125,66.5539772727,46.28125,55.34375,0.019943019943
2002,8,1.0,0.0,82.3400662252,59.7052980132,38.7847682119,47.7947019868,0.0539735099338
2002,8,2.0,0.0,83.3358166189,74.9971346705,48.8595988539,60.553008596,0.00458452722063
2002,8,3.0,0.000568181818182,83.3497159091,67.5511363636,45.1903409091,54.7301136364,0.0119318181818
2002,8,4.0,0.0,83.2054131054,70.4415954416,48.7492877493,57.7578347578,0.0128205128205
2002,9,1.0,0.0,81.0621621622,57.7263513514,38.527027027,46.3445945946,0.0391891891892
2002,9,2.0,0.0,81.0259587021,70.3775811209,46.4808259587,56.598820059,0.011209439528
2002,9,3.0,0.0,81.0176119403,60.7223880597,38.8805970149,48.3253731343,0.0522388059701
2002,9,4.0,0.0,83.1915824916,57.7104377104,39.1784511785,44.2814814815,0.0405693950178
2003,1,1.0,9.79875776398,20.85,39.0279503106,29.2173913043,33.4534161491,0.549378881988
2003,1,2.0,10.3130434783,22.6796195652,35.8668478261,25.2880434783,29.9701086957,0.164945652174
2003,1,3.0,10.8452054795,23.8345205479,39.3506849315,27.8931506849,32.6246575342,0.259178082192
2003,1,4.0,11.5638121547,28.120441989,39.7348066298,30.7569060773,34.7513812155,0.932320441989
2003,10,1.0,0.0450640542577,4.78779201206,52.6375282592,37.86360211,44.201582517,0.31628959276
2003,10,2.0,0.00652173913043,0.634782608696,44.4239130435,33.7065217391,38.1847826087,0.40652173913
2003,11,1.0,2.58533123028,14.728785489,34.1924290221,23.4739747634,28.0608044164,0.454028436019
2003,11,2.0,0.483695652174,10.2565217391,42.8913043478,30.6847826087,35.2391304348,0.025
2003,12,1.0,10.2794414275,27.7945694337,32.2536850272,23.6020170675,27.628394104,0.310240496509
2003,12,2.0,7.96777777778,25.3966666667,30.9,21.7888888889,26.0111111111,0.09
2003,2,1.0,12.4100946372,33.2750788644,36.9873817035,24.1104100946,28.7192429022,0.102839116719
2003,2,2.0,12.6113888889,33.4316666667,42.6694444444,27.1194444444,32.8972222222,0.0336111111111
2003,2,3.0,13.8892655367,35.2237288136,34.6299435028,24.3305084746,28.7146892655,0.444915254237
2003,2,4.0,15.3536363636,37.2318181818,36.5545454545,17.4545454545,24.7318181818,0.0427272727273
2003,3,1.0,16.2932258065,38.0993548387,34.3580645161,23.0064516129,27.6290322581,0.421612903226
2003,3,2.0,19.6189415042,42.9540389972,39.8802228412,30.364902507,34.4568245125,0.679944289694
2003,3,3.0,19.7430555556,46.74,39.65,26.4888888889,31.8416666667,0.413055555556
2003,3,4.0,21.5202777778,49.9297222222,45.0083333333,27.6222222222,34.6611111111,0.211666666667
2003,4,1.0,21.6063291139,51.8898734177,37.746835443,23.7246835443,29.2183544304,0.238291139241
2003,4,2.0,21.6258333333,53.8422222222,46.9083333333,31.325,37.075,0.18077994429
2003,4,3.0,20.5788888889,55.1516666667,45.7638888889,30.35,36.5138888889,0.118333333333
2003,4,4.0,19.3777777778,56.44,47.1555555556,30.1301587302,36.8349206349,0.18253968254
2003,5,1.0,17.665,56.6634375,46.040625,29.55625,35.853125,0.1328125
2003,5,2.0,15.9572222222,56.4180555556,51.1916666667,32.3083333333,40.0861111111,0.0733333333333
2003,5,3.0,14.0272727273,56.6618768328,51.0557184751,33.3870967742,40.7653958944,0.0882697947214
2003,5,4.0,10.245,57.7483333333,63.2722222222,40.3611111111,50.8444444444,0.0383333333333
2003,6,1.0,6.71238095238,57.9488888889,70.0761904762,44.2031746032,56.1777777778,0.00603174603175
2003,6,2.0,3.68773841962,59.20626703,59.6621253406,41.2125340599,49.2070844687,0.0302452316076
2003,6,3.0,2.04918032787,59.8139344262,56.8879781421,39.3032786885,47.3114754098,0.0767759562842
2003,6,4.0,1.01588785047,60.2342679128,70.7165109034,45.8411214953,57.6604361371,0.0140186915888
2003,7,1.0,0.163664596273,60.2757763975,64.0372670807,41.2670807453,51.6583850932,0.00993788819876
2003,7,2.0,0.0,60.2745901639,70.3442622951,47.4153005464,57.4289617486,0.0128767123288
2003,7,3.0,0.000273224043716,60.4519125683,76.2513661202,50.1666666667,61.9453551913,0.0
2003,7,4.0,0.0,59.3602816901,79.6169014085,52.6478873239,64.8028169014,0.00169014084507
2003,8,1.0,0.0,59.3401898734,70.5126582278,48.0379746835,57.7088607595,0.0117088607595
2003,8,2.0,0.0,59.3181058496,71.1309192201,47.295264624,57.7632311978,0.0075208913649
2003,8,3.0,0.0,59.588,70.0514285714,46.86,57.3971428571,0.00228571428571
2003,8,4.0,0.0,59.3743732591,71.5821727019,47.0445682451,57.6016713092,0.0008356545961
2003,9,1.0,0.0,59.4414012739,76.8535031847,52.4458598726,62.8407643312,0.0347133757962
2003,9,2.0,0.0,60.2281337047,54.8997214485,38.5013927577,45.8300835655,0.161002785515
2003,9,3.0,0.0,61.4189415042,56.8022284123,38.7548746518,46.4651810585,0.0994428969359
2003,9,4.0,0.0,61.6752380952,72.2222222222,49.7714285714,58.7523809524,0.00761904761905
2004,1,1.0,14.7636363636,32.7805194805,19.7077922078,7.62012987013,13.4902597403,0.358957654723
2004,1,2.0,16.7144067797,35.5019774011,39.0903954802,30.3502824859,34.4293785311,0.306779661017
2004,1,3.0,16.5754874652,37.0066852368,37.573816156,27.2729805014,31.3899721448,0.150974930362
2004,1,4.0,18.2776785714,39.1895833333,33.8779761905,25.7142857143,28.9166666667,0.716369047619
2004,10,1.0,0.187308868502,3.04434250765,49.8654434251,36.747706422,41.9747706422,0.181407804132
2004,10,2.0,0.0,0.898888888889,47.9,37.9444444444,42.7777777778,0.592222222222
2004,11,1.0,1.0631537861,9.66104605777,40.6416861827,29.6284153005,34.1701795472,0.240983606557
2004,11,2.0,0.875824175824,8.53296703297,51.9120879121,37.3076923077,43.3076923077,0.0043956043956
2004,12,1.0,3.75077279753,18.4746522411,37.343122102,28.2403400309,32.1947449768,0.221577726218
2004,12,2.0,4.16263736264,15.5824175824,37.1208791209,28.6373626374,32.021978022,1.1043956044
2004,2,1.0,20.8493548387,43.8616129032,32.4225806452,22.8451612903,27.0935483871,0.215161290323
2004,2,2.0,21.8480555556,45.2652777778,40.2972222222,25.4944444444,30.9611111111,0.0847222222222
2004,2,3.0,23.3066852368,46.9871866295,38.4066852368,26.635097493,31.1532033426,0.198050139276
2004,2,4.0,24.1374074074,48.0981481481,37.4888888889,27.1962962963,31.2777777778,0.227407407407
2004,3,1.0,25.5641269841,49.6412698413,37.4412698413,25.1396825397,30.3365079365,0.39746031746
2004,3,2.0,26.5081460674,51.4825842697,48.5,30.4016853933,37.6825842697,0.0360795454545
2004,3,3.0,25.8309192201,51.9805013928,47.2618384401,30.0194986072,36.4598885794,0.0925925925926
2004,3,4.0,26.051810585,53.8626740947,42.5153203343,27.7604456825,34.2646239554,0.310027855153
2004,4,1.0,25.4006349206,54.8933333333,52.3174603175,31.5238095238,40.073015873,0.00952380952381
2004,4,2.0,22.0605555556,54.9841666667,53.7694444444,33.9638888889,41.8555555556,0.0705555555556
2004,4,3.0,20.0186629526,55.9994428969,46.6128133705,29.5988857939,36.1587743733,0.15069637883
2004,4,4.0,17.8352380952,56.8447619048,59.7301587302,34.5619047619,45.9142857143,0.0542857142857
2004,5,1.0,13.6961904762,57.1876190476,56.326984127,36.8857142857,45.2888888889,0.0625396825397
2004,5,2.0,10.8525,57.8655555556,50.475,33.8527777778,40.6305555556,0.0958333333333
2004,5,3.0,7.01079545455,57.9306818182,52.5795454545,37.7869318182,43.7215909091,0.163636363636
2004,5,4.0,4.77443181818,60.1840909091,49.4375,36.1704545455,41.8267045455,0.379829545455
2004,6,1.0,2.78928571429,62.1344155844,59.3701298701,39.5909090909,48.5714285714,0.169480519481
2004,6,2.0,1.12279202279,63.7487179487,52.4045584046,52.0512820513,43.5498575499,0.150142450142
2004,6,3.0,0.440401146132,64.4028653295,72.9426934097,48.6532951289,59.8395415473,0.0080229226361
2004,6,4.0,0.0512987012987,64.3753246753,69.237012987,47.9577922078,57.1655844156,0.0207792207792
2004,7,1.0,0.0,64.5233766234,63.9285714286,44.8863636364,53.3149350649,0.0392857142857
2004,7,2.0,0.0,64.8622159091,68.0028409091,46.5170454545,55.9971590909,0.0284090909091
2004,7,3.0,0.0,64.2723342939,74.6628242075,51.878962536,61.5648414986,0.00927536231884
2004,7,4.0,0.0,64.92,76.252173913,52.7449275362,61.6347826087,0.0014880952381
2004,8,1.0,0.0,65.4351535836,65.866894198,47.4675767918,55.1774744027,0.126279863481
2004,8,2.0,0.0,67.546223565,81.0664652568,56.4894259819,67.0181268882,0.00876132930514
2004,8,3.0,0.0,68.5009009009,69.963963964,51.7717717718,58.978978979,0.201501501502
2004,8,4.0,0.0,72.3481595092,62.0705521472,47.3650306748,53.3527607362,0.442944785276
2004,9,1.0,0.0,73.7764505119,58.1296928328,41.3276450512,48.409556314,0.078156996587
2004,9,2.0,0.0,75.1375,54.8541666667,41.1875,46.9196428571,0.445535714286
2004,9,3.0,0.0,78.2856304985,50.9941348974,38.1085043988,43.3255131965,0.168914956012
2004,9,4.0,0.0,77.4463722397,65.7476340694,45.1955835962,53.261829653,0.00694006309148
2005,1,1.0,5.29278688525,22.1459016393,27.8557377049,17.6393442623,22.0,0.120655737705
2005,1,2.0,6.53537604457,23.2231197772,26.0027855153,15.5125348189,20.2506963788,0.150837988827
2005,1,3.0,6.55592286501,27.3961432507,45.5482093664,35.7741046832,40.3663911846,0.680716253444
2005,1,4.0,5.145,29.4883333333,42.9888888889,33.2027777778,37.3083333333,0.0613888888889
2005,10,1.0,0.027736131934,2.27781109445,48.9370314843,37.3943028486,42.1642428786,0.213963963964
2005,10,2.0,0.00760869565217,1.25326086957,48.7717391304,34.9565217391,40.5217391304,0.0684782608696
2005,11,1.0,4.34899068323,12.1627329193,38.6498447205,28.7538819876,33.0069875776,0.321678321678
2005,11,2.0,3.97608695652,10.9815217391,39.4673913043,26.7934782609,32.4782608696,0.0739130434783
2005,12,1.0,8.01155288822,18.7355588897,35.0660165041,25.7464366092,29.9924981245,0.3855963991
2005,12,2.0,7.89347826087,16.7684782609,36.0434782609,21.3913043478,27.902173913,0.025
2005,2,1.0,5.25209003215,30.3025723473,40.7717041801,27.6334405145,33.0707395498,0.161414790997
2005,2,2.0,5.70795454545,31.1542613636,37.2869318182,22.4943181818,28.5426136364,0.0792613636364
2005,2,3.0,6.17368421053,31.6423822715,43.3462603878,24.5096952909,31.6315789474,0.0130193905817
2005,2,4.0,6.20396475771,31.649339207,50.2907488987,32.6872246696,39.1497797357,0.0493392070485
2005,3,1.0,5.98338658147,32.0830670927,48.7795527157,32.6517571885,39.1341853035,0.0249201277955
2005,3,2.0,4.89138888889,32.2080555556,53.8916666667,34.3638888889,42.2972222222,0.0119444444444
2005,3,3.0,5.1075,33.4725,38.6027777778,25.8527777778,31.3361111111,0.276944444444
2005,3,4.0,6.74596100279,36.8348189415,37.9247910864,27.4568245125,31.7548746518,0.660167130919
2005,4,1.0,9.23312302839,40.5990536278,42.4668769716,28.356466877,34.5772870662,0.250788643533
2005,4,2.0,9.45626740947,42.1075208914,41.4679665738,25.4540389972,32.1810584958,0.221727019499
2005,4,3.0,9.31176470588,44.0789915966,52.5966386555,34.1176470588,41.7058823529,0.160784313725
2005,4,4.0,6.44082278481,44.7417721519,55.9018987342,37.8164556962,45.3259493671,0.0674050632911
2005,5,1.0,4.63523809524,45.4238095238,54.7428571429,38.6222222222,45.2888888889,0.0720634920635
2005,5,2.0,2.68463687151,46.7709497207,54.9608938547,40.343575419,46.4860335196,0.291340782123
2005,5,3.0,1.26798866856,49.266572238,47.8300283286,34.1331444759,39.6798866856,0.290934844193
2005,5,4.0,0.709090909091,50.3974431818,64.7642045455,44.4943181818,53.9517045455,0.0704545454545
2005,6,1.0,0.0751612903226,51.2519354839,48.7612903226,36.7032258065,41.8096774194,0.147096774194
2005,6,2.0,0.0,52.2172316384,53.2796610169,37.290960452,44.2740112994,0.103107344633
2005,6,3.0,0.0,53.213559322,63.2994350282,42.5847457627,51.6807909605,0.110451977401
2005,6,4.0,0.0,53.7767741935,61.0064516129,45.2387096774,51.9419354839,0.0690322580645
2005,7,1.0,0.0,54.2420711974,63.7993527508,44.0614886731,53.0582524272,0.0809061488673
2005,7,2.0,0.0,55.428611898,61.597733711,45.0509915014,52.3654390935,0.118413597734
2005,7,3.0,0.0,55.2561253561,71.4472934473,47.3276353276,57.886039886,0.0396551724138
2005,7,4.0,0.0,55.475942029,75.1971014493,50.115942029,61.4405797101,0.00405797101449
2005,8,1.0,0.0,55.4200657895,74.2664473684,49.8388157895,60.6907894737,0.0042904290429
2005,8,2.0,0.0,55.6130434783,73.1188405797,50.0434782609,60.0144927536,0.00521739130435
2005,8,3.0,0.0,55.7159883721,68.726744186,47.6540697674,56.3837209302,0.043567251462
2005,8,4.0,0.0,56.0421828909,66.9292035398,45.8171091445,54.8967551622,0.0486725663717
2005,9,1.0,0.0,56.1226666667,63.4166666667,43.6266666667,51.6903333333,0.0154362416107
2005,9,2.0,0.0,56.5666666667,56.8735632184,41.132183908,47.4109195402,0.085632183908
2005,9,3.0,0.000555555555556,56.6597222222,54.5027777778,37.7666666667,44.5166666667,0.0122222222222
2005,9,4.0,0.00541401273885,57.1057324841,59.6242038217,40.5541401274,48.8121019108,0.395859872611
2006,1,1.0,11.0726708075,27.8546583851,36.5527950311,29.3913043478,32.9347826087,0.492546583851
2006,1,2.0,14.5874659401,34.3591280654,34.6457765668,28.1798365123,31.2098092643,0.989645776567
2006,1,3.0,18.8005434783,40.2241847826,35.375,27.1630434783,30.5326086957,0.442391304348
2006,1,4.0,21.6782608696,43.3820652174,35.6929347826,27.7989130435,31.0733695652,0.779891304348
2006,10,1.0,0.0281635802469,1.37800925926,50.3125,36.25,42.0339506173,0.114660493827
2006,10,2.0,0.0,0.163333333333,51.1222222222,36.4,42.6777777778,0.0177777777778
2006,11,1.0,4.29975,19.6629166667,36.1091666667,27.13,31.22225,0.916806020067
2006,11,2.0,0.317441860465,16.8534883721,36.5813953488,30.5930232558,32.8953488372,0.270930232558
2006,12,1.0,14.3559677419,35.1350806452,34.5935483871,24.4701612903,28.9564516129,0.384919354839
2006,12,2.0,10.538372093,30.0639534884,41.2906976744,31.7558139535,35.8604651163,0.0872093023256
2006,2,1.0,27.1937888199,49.7605590062,38.2080745342,27.8757763975,31.8546583851,0.446417445483
2006,2,2.0,28.2059782609,51.1679347826,38.0217391304,21.6576086957,28.7635869565,0.0741847826087
2006,2,3.0,28.5342391304,51.8554347826,29.5489130435,15.4483695652,22.1956521739,0.172826086957
2006,2,4.0,30.4595652174,53.4004347826,36.3,23.3695652174,29.2782608696,0.339130434783
2006,3,1.0,31.7105590062,55.2198757764,39.4347826087,26.2546583851,31.7142857143,0.218322981366
2006,3,2.0,34.3293478261,57.7679347826,35.5326086957,20.7038043478,26.4755434783,0.286141304348
2006,3,3.0,35.8152173913,59.2355978261,41.1385869565,27.277173913,32.7989130435,0.175
2006,3,4.0,36.1828337875,60.3207084469,44.1307901907,29.0463215259,34.9809264305,0.125068119891
2006,4,1.0,36.502484472,61.5040372671,45.7236024845,30.4534161491,36.9223602484,0.133229813665
2006,4,2.0,35.7831521739,62.727173913,42.7581521739,30.4293478261,35.2880434783,0.334510869565
2006,4,3.0,35.9413043478,64.8695652174,50.0,28.9076086957,37.7336956522,0.08125
2006,4,4.0,32.9773291925,65.1909937888,55.7670807453,33.9347826087,42.8229813665,0.0348909657321
2006,5,1.0,29.1664596273,65.4472049689,50.8757763975,32.1335403727,40.3664596273,0.0688473520249
2006,5,2.0,25.5065217391,65.9315217391,56.4266304348,34.1494565217,44.2663043478,0.0138586956522
2006,5,3.0,18.3964673913,66.2059782609,63.9891304348,43.8695652174,52.2880434783,0.158423913043
2006,5,4.0,14.0644021739,68.3016304348,51.8288043478,37.2934782609,43.1777173913,0.235694822888
2006,6,1.0,10.4653968254,70.319047619,58.7650793651,42.3301587302,49.2825396825,0.220952380952
2006,6,2.0,6.58083333333,71.5405555556,54.7333333333,42.2194444444,47.1194444444,0.196935933148
2006,6,3.0,3.90277777778,72.6958333333,57.8277777778,39.6111111111,47.4972222222,0.0267409470752
2006,6,4.0,1.62571428571,72.7552380952,77.3873015873,51.7968253968,63.9777777778,0.00507936507937
2006,7,1.0,0.38380952381,72.82,71.4571428571,49.6222222222,59.4698412698,0.0149206349206
2006,7,2.0,0.00916666666667,72.9925,67.8666666667,61.3333333333,69.6919444444,0.0317548746518
2006,7,3.0,0.0,73.0453781513,76.6470588235,52.6274509804,63.4845938375,0.00616246498599
2006,7,4.0,0.0,72.893258427,68.8005617978,48.8539325843,57.3988764045,0.0208450704225
2006,8,1.0,0.0,74.8160655738,70.2131147541,47.1803278689,57.0885245902,0.00427631578947
2006,8,2.0,0.0,74.1755043228,66.4985590778,47.1095100865,54.8818443804,0.00962099125364
2006,8,3.0,0.0,74.0052325581,71.3459302326,50.0406976744,57.3662790698,0.0003003003003
2006,8,4.0,0.0,73.8734693878,66.5189504373,45.6793002915,54.9300291545,0.0361516034985
2006,9,1.0,0.0,74.5178807947,75.5231788079,53.6059602649,62.6490066225,0.00764119601329
2006,9,2.0,0.0,74.9834757835,59.6353276353,42.6239316239,49.7207977208,0.0628571428571
2006,9,3.0,0.00227272727273,75.9363636364,51.5852272727,38.8380681818,44.2556818182,0.160683760684
2006,9,4.0,0.000322580645161,76.1677419355,68.3548387097,48.0774193548,55.8032258065,0.0159090909091
2007,1,1.0,20.4134482759,43.9548275862,34.8827586207,25.6206896552,30.3206896552,0.953103448276
2007,1,2.0,23.8883076923,48.5295384615,27.5630769231,13.9846153846,20.1544615385,0.186956521739
2007,1,3.0,24.4281818182,49.5363636364,33.9060606061,24.6090909091,28.9545454545,0.19
2007,1,4.0,24.6457478006,49.791202346,42.3636363636,26.0703812317,32.3812316716,0.0102639296188
2007,10,1.0,0.254952830189,4.68309748428,46.536163522,34.0966981132,39.5141509434,0.247720125786
2007,10,2.0,0.144318181818,3.32159090909,52.7045454545,38.1022727273,45.0681818182,0.0545454545455
2007,11,1.0,1.12200996678,10.6303986711,38.4858803987,27.688538206,32.5523255814,0.223504983389
2007,11,2.0,0.237209302326,7.70930232558,47.8720930233,38.8837209302,42.8953488372,0.167441860465
2007,12,1.0,7.9573015873,23.1865873016,31.6952380952,23.7087301587,27.5142063492,0.5895949166
2007,12,2.0,4.99186046512,20.8337209302,30.1395348837,19.8255813953,24.4418604651,0.0627906976744
2007,2,1.0,24.6495049505,49.8227722772,44.702970297,30.5247524752,36.4488448845,0.0534653465347
2007,2,2.0,24.8065340909,50.6605113636,39.8579545455,30.4857954545,34.2556818182,0.319034090909
2007,2,3.0,26.540625,54.1221590909,36.9545454545,25.8238636364,30.3920454545,0.414204545455
2007,2,4.0,29.2204545455,56.94,32.2818181818,21.5409090909,26.3045454545,0.419090909091
2007,3,1.0,30.899025974,58.6792207792,42.3733766234,27.9090909091,34.0779220779,0.180844155844
2007,3,2.0,30.9201704545,60.9565340909,41.8380681818,29.0511363636,34.78125,0.384943181818
2007,3,3.0,29.6357954545,63.3025568182,44.6931818182,31.28125,37.1619318182,0.300568181818
2007,3,4.0,29.2492877493,67.0071225071,44.4586894587,29.1965811966,36.0598290598,0.345014245014
2007,4,1.0,28.5165584416,67.8029220779,46.9025974026,30.288961039,37.3603896104,0.0662337662338
2007,4,2.0,26.9452991453,69.1051282051,43.9316239316,29.5185185185,35.3760683761,0.207692307692
2007,4,3.0,26.2193181818,70.2369318182,45.4232954545,29.8835227273,35.9119318182,0.107102272727
2007,4,4.0,24.2698051948,70.9353896104,47.9188311688,34.4545454545,40.0519480519,0.104220779221
2007,5,1.0,21.6941558442,71.8935064935,48.7175324675,32.7694805195,39.5032467532,0.139935064935
2007,5,2.0,17.9605113636,72.3318181818,59.5596590909,35.9488636364,46.9204545455,0.0227272727273
2007,5,3.0,13.865625,72.8059659091,53.3664772727,35.6420454545,43.2386363636,0.120738636364
2007,5,4.0,10.4525568182,73.4724431818,62.1590909091,40.4744318182,50.5255681818,0.0133522727273
2007,6,1.0,6.24415584416,73.8373376623,61.6785714286,43.8409090909,51.8538961039,0.137012987013
2007,6,2.0,4.06363636364,74.9661931818,52.8920454545,38.3238636364,44.9659090909,0.108522727273
2007,6,3.0,2.40909090909,75.6542613636,58.3579545455,40.8323863636,48.7556818182,0.0590909090909
2007,6,4.0,1.12564935065,76.2808441558,59.5909090909,41.1363636364,49.262987013,0.101954397394
2007,7,1.0,0.379545454545,76.561038961,72.5,49.5032467532,60.0064935065,0.0038961038961
2007,7,2.0,0.0127840909091,76.5801136364,76.9090909091,53.9659090909,64.46875,0.00482954545455
2007,7,3.0,0.0,77.0602272727,63.6903409091,50.0426136364,55.9744318182,0.132386363636
2007,7,4.0,0.0,77.6757834758,69.0797720798,47.4444444444,56.9515669516,0.00857142857143
2007,8,1.0,0.0,77.8381107492,68.2638436482,48.7785016287,56.9576547231,0.0301639344262
2007,8,2.0,0.0,78.0606837607,65.660968661,45.8205128205,54.2849002849,0.0125714285714
2007,8,3.0,0.0,78.5114942529,60.1666666667,45.7327586207,51.816091954,0.101724137931
2007,8,4.0,0.0,78.93125,66.3664772727,46.3607954545,55.3039772727,0.0173295454545
2007,9,1.0,0.0,79.0646103896,64.2662337662,46.1103896104,53.7175324675,0.0230519480519
2007,9,2.0,0.0,79.175,68.65625,47.8778409091,56.4715909091,0.0102272727273
2007,9,3.0,0.0,79.6732954545,51.5142045455,37.5880681818,43.4971590909,0.0832386363636
2007,9,4.0,0.00822368421053,80.1526315789,51.2302631579,37.0690789474,41.4746710526,0.246712802768
2008,1,1.0,16.2925324675,32.1704545455,31.5292207792,23.5357142857,27.288961039,0.397727272727
2008,1,2.0,20.3522727273,36.2173295455,33.2272727273,23.6136363636,28.2642045455,0.563068181818
2008,1,3.0,22.4639204545,38.5801136364,31.2471590909,17.3238636364,23.5255681818,0.0801136363636
2008,1,4.0,23.595389049,39.209221902,29.1786743516,18.6224783862,23.3602305476,0.513832853026
2008,10,1.0,0.0673354735152,2.99333868379,50.0152487961,36.5834670947,42.5128410915,0.149277688604
2008,10,2.0,0.0523255813953,2.65,41.1279069767,29.9302325581,34.0465116279,0.0593023255814
2008,11,1.0,0.577639235245,12.7846217789,43.1537822111,32.9675810474,37.604322527,0.42676641729
2008,11,2.0,0.56976744186,9.46279069767,43.0348837209,37.1046511628,39.8372093023,0.361627906977
2008,12,1.0,3.97996794872,21.3810096154,29.7876602564,19.4551282051,24.4102564103,0.388701923077
2008,12,2.0,1.19186046512,18.5930232558,35.0813953488,28.4069767442,31.3023255814,0.140697674419
2008,2,1.0,27.9890365449,43.3119601329,29.7408637874,21.9169435216,25.2458471761,0.659800664452
2008,2,2.0,33.5334302326,48.560755814,37.6627906977,26.7790697674,31.75,0.397965116279
2008,2,3.0,34.8950581395,49.7915697674,44.2936046512,28.113372093,34.375,0.0412790697674
2008,2,4.0,35.165503876,50.0759689922,44.5348837209,30.9069767442,36.2248062016,0.103488372093
2008,3,1.0,36.5838926174,51.6929530201,40.6476510067,26.0167785235,31.755033557,0.205050505051
